Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,,-2.4,9.8,4.9,30244,41,226,3,1.3,0.76,4686|6396|9631,NCBP1|SEC13|NUP155,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006284,base-excision repair,19_GO:0050896 response to stimulus,-2.4,9.8,4.9,30244,41,226,3,1.3,0.76,6117|6118|10075,RPA1|RPA2|HUWE1,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-162599,Late Phase of HIV Life Cycle,,-2.4,4.9,4,30244,136,226,5,2.2,0.98,4686|5437|6396|7514|9631,NCBP1|POLR2H|SEC13|XPO1|NUP155,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007160,cell-matrix adhesion,19_GO:0009987 cellular process,-2.4,4.9,4,30244,136,226,5,2.2,0.98,87|1499|2017|7205|84962,ACTN1|CTNNB1|CTTN|TRIP6|AJUBA,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP4022,Pyrimidine metabolism,,-2.4,6.4,4.3,30244,84,226,4,1.8,0.88,790|1503|5437|56474,CAD|CTPS1|POLR2H|CTPS2,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,,-2.4,6.4,4.3,30244,84,226,4,1.8,0.88,4686|6396|9631|55110,NCBP1|SEC13|NUP155|MAGOHB,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060828,regulation of canonical Wnt signaling pathway,19_GO:0050896 response to stimulus,-2.4,3.6,3.6,30244,262,226,7,3.1,1.2,857|1499|1540|3836|7415|8607|8994,CAV1|CTNNB1|CYLD|KPNA1|VCP|RUVBL1|LIMD1,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0120032,regulation of plasma membrane bounded cell projection assembly,19_GO:0050789 regulation of biological process,-2.4,4.1,3.8,30244,197,226,6,2.7,1.1,832|857|1540|3320|4651|9738,CAPZB|CAV1|CYLD|HSP90AA1|MYO10|CCP110,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9035034,RHOF GTPase cycle,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,87|832|857,ACTN1|CAPZB|CAV1,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP5220,Metabolic reprogramming in pancreatic cancer,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,2194|2673|3949,FASN|GFPT1|LDLR,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046688,response to copper ion,19_GO:0050896 response to stimulus,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,351|4017|7037,APP|LOXL2|TFRC,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9696273,RND1 GTPase cycle,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,857|5783|7037,CAV1|PTPN13|TFRC,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP2036,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,1499|4791|7186,CTNNB1|NFKB2|TRAF2,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071616,acyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,31|38|2181,ACACA|ACAT1|ACSL3,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0035384,thioester biosynthetic process,19_GO:0008152 metabolic process,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,31|38|2181,ACACA|ACAT1|ACSL3,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,4686|6396|9631,NCBP1|SEC13|NUP155,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,811|3320|7184,CALR|HSP90AA1|HSP90B1,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP4290,Metabolic reprogramming in colon cancer,,-2.4,9.6,4.8,30244,42,226,3,1.3,0.76,2194|5230|5831,FASN|PGK1|PYCR1,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031397,negative regulation of protein ubiquitination,19_GO:0048519 negative regulation of biological process,-2.4,6.3,4.2,30244,85,226,4,1.8,0.88,857|3301|6224|8878,CAV1|DNAJA1|RPS20|SQSTM1,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP306,Focal adhesion,,-2.4,4.1,3.7,30244,198,226,6,2.7,1.1,81|87|857|1499|5747|7094,ACTN4|ACTN1|CAV1|CTNNB1|PTK2|TLN1,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901605,alpha-amino acid metabolic process,19_GO:0008152 metabolic process,-2.4,4.1,3.7,30244,198,226,6,2.7,1.1,38|790|1503|2673|5831|56474,ACAT1|CAD|CTPS1|GFPT1|PYCR1|CTPS2,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,19_GO:0051179 localization,-2.4,4.1,3.7,30244,198,226,6,2.7,1.1,3320|7531|10075|10155|11052|89866,HSP90AA1|YWHAE|HUWE1|TRIM28|CPSF6|SEC16B,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0008152 metabolic process,-2.4,3.5,3.6,30244,264,226,7,3.1,1.2,506|2673|5255|5256|5257|5261|7385,ATP5F1B|GFPT1|PHKA1|PHKA2|PHKB|PHKG2|UQCRC2,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,19_GO:0050789 regulation of biological process,-2.4,4,3.7,30244,199,226,6,2.7,1.1,832|857|1540|3320|4651|9738,CAPZB|CAV1|CYLD|HSP90AA1|MYO10|CCP110,-1.5
MyList_MCODE_ALL,KEGG Pathway,24,hsa05162,Measles,,-2.4,4.8,3.9,30244,139,226,5,2.2,0.98,1460|3310|3654|8667|10399,CSNK2B|HSPA6|IRAK1|EIF3H|RACK1,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP4018,Clear cell renal cell carcinoma pathways,,-2.4,6.2,4.2,30244,86,226,4,1.8,0.88,31|2194|5230|8878,ACACA|FASN|PGK1|SQSTM1,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:1900407,regulation of cellular response to oxidative stress,19_GO:0050896 response to stimulus,-2.4,6.2,4.2,30244,86,226,4,1.8,0.88,1499|5034|5831|10399,CTNNB1|P4HB|PYCR1|RACK1,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045069,regulation of viral genome replication,19_GO:0016032 viral process,-2.4,6.2,4.2,30244,86,226,4,1.8,0.88,6780|10155|23367|56829,STAU1|TRIM28|LARP1|ZC3HAV1,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5675221,Negative regulation of MAPK pathway,,-2.4,9.3,4.7,30244,43,226,3,1.3,0.76,5516|5518|7529,PPP2CB|PPP2R1A|YWHAB,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168325,Viral Messenger RNA Synthesis,,-2.4,9.3,4.7,30244,43,226,3,1.3,0.76,5437|6396|9631,POLR2H|SEC13|NUP155,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9696270,RND2 GTPase cycle,,-2.4,9.3,4.7,30244,43,226,3,1.3,0.76,857|5783|7037,CAV1|PTPN13|TFRC,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,19_GO:0065007 biological regulation,-2.4,3.5,3.6,30244,267,226,7,3.1,1.2,857|1974|3301|5573|5859|7532|84962,CAV1|EIF4A2|DNAJA1|PRKAR1A|QARS1|YWHAG|AJUBA,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6807070,PTEN Regulation,,-2.4,4.8,3.9,30244,140,226,5,2.2,0.98,1460|5684|5700|5704|5931,CSNK2B|PSMA3|PSMC1|PSMC4|RBBP7,-1.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190236,Signaling by FGFR,,-2.4,6.2,4.2,30244,87,226,4,1.8,0.88,4686|5437|5516|5518,NCBP1|POLR2H|PPP2CB|PPP2R1A,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045824,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,6.2,4.2,30244,87,226,4,1.8,0.88,5537|6737|9958|115004,PPP6C|TRIM21|USP15|CGAS,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.4,2.3,3.2,30244,746,226,13,5.8,1.5,351|811|1213|1499|1981|5518|6118|6599|7514|9738|10419|10432|26058,APP|CALR|CLTC|CTNNB1|EIF4G1|PPP2R1A|RPA2|SMARCC1|XPO1|CCP110|PRMT5|RBM14|GIGYF2,-1.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa04510,Focal adhesion,,-2.4,4,3.7,30244,203,226,6,2.7,1.1,81|87|857|1499|5747|7094,ACTN4|ACTN1|CAV1|CTNNB1|PTK2|TLN1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006325,chromatin organization,19_GO:0009987 cellular process,-2.4,2.3,3.2,30244,748,226,13,5.8,1.5,1859|3276|4017|4673|5931|6599|8607|9733|9958|10075|10155|10419|10432,DYRK1A|PRMT1|LOXL2|NAP1L1|RBBP7|SMARCC1|RUVBL1|SART3|USP15|HUWE1|TRIM28|PRMT5|RBM14,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010799,regulation of peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-2.4,9.1,4.7,30244,44,226,3,1.3,0.76,351|1981|85456,APP|EIF4G1|TNKS1BP1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902116,negative regulation of organelle assembly,19_GO:0048519 negative regulation of biological process,-2.4,9.1,4.7,30244,44,226,3,1.3,0.76,9100|9738|10432,USP10|CCP110|RBM14,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-112315,Transmission across Chemical Synapses,,-2.4,3.5,3.5,30244,270,226,7,3.1,1.2,161|5573|7280|7846|10382|84617|347733,AP2A2|PRKAR1A|TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-1.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa04936,Alcoholic liver disease,,-2.4,4.7,3.8,30244,142,226,5,2.2,0.98,31|1499|2194|3654|29896,ACACA|CTNNB1|FASN|IRAK1|TRA2A,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010001,glial cell differentiation,19_GO:0032502 developmental process,-2.4,3.9,3.7,30244,204,226,6,2.7,1.1,351|1499|7431|7846|8890|8891,APP|CTNNB1|VIM|TUBA1A|EIF2B4|EIF2B3,-1.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa05017,Spinocerebellar ataxia,,-2.3,4.7,3.8,30244,143,226,5,2.2,0.98,5684|5700|5704|6712|7186,PSMA3|PSMC1|PSMC4|SPTBN2|TRAF2,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5687128,MAPK6/MAPK4 signaling,,-2.3,6,4.1,30244,89,226,4,1.8,0.88,5684|5700|5704|7514,PSMA3|PSMC1|PSMC4|XPO1,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4839726,Chromatin organization,,-2.3,3.4,3.5,30244,272,226,7,3.1,1.2,3276|4791|5931|6599|8607|10419|79084,PRMT1|NFKB2|RBBP7|SMARCC1|RUVBL1|PRMT5|WDR77,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-3247509,Chromatin modifying enzymes,,-2.3,3.4,3.5,30244,272,226,7,3.1,1.2,3276|4791|5931|6599|8607|10419|79084,PRMT1|NFKB2|RBBP7|SMARCC1|RUVBL1|PRMT5|WDR77,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901215,negative regulation of neuron death,19_GO:0048519 negative regulation of biological process,-2.3,3.9,3.6,30244,205,226,6,2.7,1.1,558|1499|1981|5700|7186|10399,AXL|CTNNB1|EIF4G1|PSMC1|TRAF2|RACK1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.3,3.9,3.6,30244,205,226,6,2.7,1.1,5747|7018|7431|8239|9958|10432,PTK2|TF|VIM|USP9X|USP15|RBM14,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090066,regulation of anatomical structure size,19_GO:0065007 biological regulation,-2.3,2.7,3.3,30244,500,226,10,4.4,1.4,829|830|832|857|2017|3320|6709|6712|51429|51520,CAPZA1|CAPZA2|CAPZB|CAV1|CTTN|HSP90AA1|SPTAN1|SPTBN2|SNX9|LARS1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030534,adult behavior,19_GO:0032501 multicellular organismal process,-2.3,4.6,3.8,30244,144,226,5,2.2,0.98,351|372|6712|7846|26058,APP|ARCN1|SPTBN2|TUBA1A|GIGYF2,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1900744,regulation of p38MAPK cascade,19_GO:0050896 response to stimulus,-2.3,8.9,4.6,30244,45,226,3,1.3,0.76,1540|3276|9867,CYLD|PRMT1|PJA2,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001825,blastocyst formation,19_GO:0032502 developmental process,-2.3,8.9,4.6,30244,45,226,3,1.3,0.76,4848|4849|23019,CNOT2|CNOT3|CNOT1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0097581,lamellipodium organization,19_GO:0009987 cellular process,-2.3,8.9,4.6,30244,45,226,3,1.3,0.76,832|2017|84962,CAPZB|CTTN|AJUBA,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156902,Peptide chain elongation,,-2.3,5.9,4.1,30244,90,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-192823,Viral mRNA Translation,,-2.3,5.9,4.1,30244,90,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1236974,ER-Phagosome pathway,,-2.3,5.9,4.1,30244,90,226,4,1.8,0.88,811|5684|5700|5704,CALR|PSMA3|PSMC1|PSMC4,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.3,3.1,3.4,30244,347,226,8,3.5,1.2,829|830|832|2017|6050|6709|6712|51429,CAPZA1|CAPZA2|CAPZB|CTTN|RNH1|SPTAN1|SPTBN2|SNX9,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006281,DNA repair,19_GO:0050896 response to stimulus,-2.3,2.7,3.3,30244,503,226,10,4.4,1.4,5976|6117|6118|7415|8607|9100|10075|10155|85456|115004,UPF1|RPA1|RPA2|VCP|RUVBL1|USP10|HUWE1|TRIM28|TNKS1BP1|CGAS,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,8.7,4.6,30244,46,226,3,1.3,0.76,857|9867|9958,CAV1|PJA2|USP15,-1.4
MyList_MCODE_ALL,Canonical Pathways,11,M239,PID A6B1 A6B4 INTEGRIN PATHWAY,,-2.3,8.7,4.6,30244,46,226,3,1.3,0.76,7529|7531|7532,YWHAB|YWHAE|YWHAG,-1.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa03050,Proteasome,,-2.3,8.7,4.6,30244,46,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060425,lung morphogenesis,19_GO:0032502 developmental process,-2.3,8.7,4.6,30244,46,226,3,1.3,0.76,1499|1522|10427,CTNNB1|CTSZ|SEC24B,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-2.3,3.1,3.4,30244,350,226,8,3.5,1.2,3320|3836|3839|6396|8239|8878|9631|55705,HSP90AA1|KPNA1|KPNA3|SEC13|USP9X|SQSTM1|NUP155|IPO9,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0032502 developmental process,-2.3,4.6,3.7,30244,147,226,5,2.2,0.98,351|1499|2194|7018|7037,APP|CTNNB1|FASN|TF|TFRC,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2682334,EPH-Ephrin signaling,,-2.3,5.8,4,30244,92,226,4,1.8,0.88,161|1213|5747|8218,AP2A2|CLTC|PTK2|CLTCL1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001503,ossification,19_GO:0032501 multicellular organismal process,-2.3,3.4,3.4,30244,279,226,7,3.1,1.2,506|1213|1499|2194|3376|8994|9260,ATP5F1B|CLTC|CTNNB1|FASN|IARS1|LIMD1|PDLIM7,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016579,protein deubiquitination,19_GO:0008152 metabolic process,-2.3,4.5,3.7,30244,148,226,5,2.2,0.98,1540|8239|8665|9100|9958,CYLD|USP9X|EIF3F|USP10|USP15,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9020591,Interleukin-12 signaling,,-2.3,8.5,4.5,30244,47,226,3,1.3,0.76,829|5034|6950,CAPZA1|P4HB|TCP1,-1.4
MyList_MCODE_ALL,WikiPathways,27,WP4534,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms,,-2.3,8.5,4.5,30244,47,226,3,1.3,0.76,1495|1499|8994,CTNNA1|CTNNB1|LIMD1,-1.4
MyList_MCODE_ALL,Canonical Pathways,11,M236,PID DELTA NP63 PATHWAY,,-2.3,8.5,4.5,30244,47,226,3,1.3,0.76,558|2194|10399,AXL|FASN|RACK1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.3,2.8,3.3,30244,430,226,9,4,1.3,506|857|1499|3949|4017|4643|5747|9255|10427,ATP5F1B|CAV1|CTNNB1|LDLR|LOXL2|MYO1E|PTK2|AIMP1|SEC24B,-1.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-2.3,3.8,3.5,30244,212,226,6,2.7,1.1,811|3654|5747|7186|8065|115004,CALR|IRAK1|PTK2|TRAF2|CUL5|CGAS,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000165,MAPK cascade,19_GO:0050896 response to stimulus,-2.3,3.8,3.5,30244,212,226,6,2.7,1.1,857|1499|3654|3735|7018|7531,CAV1|CTNNB1|IRAK1|KARS1|TF|YWHAE,-1.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-2.3,3,3.3,30244,354,226,8,3.5,1.2,3320|5516|5518|5747|7184|7529|7531|7532,HSP90AA1|PPP2CB|PPP2R1A|PTK2|HSP90B1|YWHAB|YWHAE|YWHAG,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2408557,Selenocysteine synthesis,,-2.3,5.7,4,30244,94,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72764,Eukaryotic Translation Termination,,-2.3,5.7,4,30244,94,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156842,Eukaryotic Translation Elongation,,-2.3,5.7,4,30244,94,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902882,regulation of response to oxidative stress,19_GO:0050896 response to stimulus,-2.3,5.7,4,30244,94,226,4,1.8,0.88,1499|5034|5831|10399,CTNNB1|P4HB|PYCR1|RACK1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0097009,energy homeostasis,19_GO:0042592 homeostatic process,-2.3,8.4,4.4,30244,48,226,3,1.3,0.76,1981|8878|51320,EIF4G1|SQSTM1|MEX3C,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1900271,regulation of long-term synaptic potentiation,19_GO:0048518 positive regulation of biological process,-2.3,8.4,4.4,30244,48,226,3,1.3,0.76,351|6780|8878,APP|STAU1|SQSTM1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007548,sex differentiation,19_GO:0022414 reproductive process,-2.3,3.3,3.4,30244,283,226,7,3.1,1.2,558|1495|1499|7536|8890|9125|10549,AXL|CTNNA1|CTNNB1|SF1|EIF2B4|CNOT9|PRDX4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000245,spliceosomal complex assembly,19_GO:0008152 metabolic process,-2.2,5.6,3.9,30244,95,226,4,1.8,0.88,4686|6632|7536|51340,NCBP1|SNRPD1|SF1|CRNKL1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,4.4,3.6,30244,152,226,5,2.2,0.98,1540|3320|3654|10432|115004,CYLD|HSP90AA1|IRAK1|RBM14|CGAS,-1.3
MyList_MCODE_ALL,WikiPathways,27,WP536,Calcium regulation in cardiac cells,,-2.2,4.4,3.6,30244,152,226,5,2.2,0.98,811|5573|7529|7531|7532,CALR|PRKAR1A|YWHAB|YWHAE|YWHAG,-1.3
MyList_MCODE_ALL,Canonical Pathways,11,M67,PID ARF6 TRAFFICKING PATHWAY,,-2.2,8.2,4.4,30244,49,226,3,1.3,0.76,1213|1495|1499,CLTC|CTNNA1|CTNNB1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0038061,NIK/NF-kappaB signaling,19_GO:0050896 response to stimulus,-2.2,8.2,4.4,30244,49,226,3,1.3,0.76,3654|4791|7186,IRAK1|NFKB2|TRAF2,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),,-2.2,8.2,4.4,30244,49,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007029,endoplasmic reticulum organization,19_GO:0009987 cellular process,-2.2,5.6,3.9,30244,96,226,4,1.8,0.88,9919|22872|55161|89866,SEC16A|SEC31A|TMEM33|SEC16B,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8878159,Transcriptional regulation by RUNX3,,-2.2,5.6,3.9,30244,96,226,4,1.8,0.88,1499|5684|5700|5704,CTNNB1|PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-2.2,5.6,3.9,30244,96,226,4,1.8,0.88,5516|5518|6396|7514,PPP2CB|PPP2R1A|SEC13|XPO1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030048,actin filament-based movement,19_GO:0009987 cellular process,-2.2,5.6,3.9,30244,96,226,4,1.8,0.88,81|4430|4643|9631,ACTN4|MYO1B|MYO1E|NUP155,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-141424,Amplification of signal from the kinetochores,,-2.2,5.6,3.9,30244,96,226,4,1.8,0.88,5516|5518|6396|7514,PPP2CB|PPP2R1A|SEC13|XPO1,-1.3
MyList_MCODE_ALL,WikiPathways,27,WP5087,Malignant pleural mesothelioma,,-2.2,2.7,3.2,30244,440,226,9,4,1.3,1460|1495|1499|1981|5747|7186|7529|8994|84962,CSNK2B|CTNNA1|CTNNB1|EIF4G1|PTK2|TRAF2|YWHAB|LIMD1|AJUBA,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-193704,p75 NTR receptor-mediated signalling,,-2.2,5.5,3.9,30244,97,226,4,1.8,0.88,3654|7531|8878|9500,IRAK1|YWHAE|SQSTM1|MAGED1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006259,DNA metabolic process,19_GO:0008152 metabolic process,-2.2,2.2,3,30244,780,226,13,5.8,1.5,3320|4673|5931|5976|6117|6118|7415|8607|9100|10075|10155|85456|115004,HSP90AA1|NAP1L1|RBBP7|UPF1|RPA1|RPA2|VCP|RUVBL1|USP10|HUWE1|TRIM28|TNKS1BP1|CGAS,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002753,cytosolic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,8,4.3,30244,50,226,3,1.3,0.76,1540|3654|115004,CYLD|IRAK1|CGAS,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-381038,XBP1(S) activates chaperone genes,,-2.2,8,4.3,30244,50,226,3,1.3,0.76,2673|7094|22872,GFPT1|TLN1|SEC31A,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72165,mRNA Splicing - Minor Pathway,,-2.2,8,4.3,30244,50,226,3,1.3,0.76,4686|5437|6632,NCBP1|POLR2H|SNRPD1,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,,-2.2,8,4.3,30244,50,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030902,hindbrain development,19_GO:0032502 developmental process,-2.2,4.3,3.6,30244,155,226,5,2.2,0.98,372|1499|6712|7846|10427,ARCN1|CTNNB1|SPTBN2|TUBA1A|SEC24B,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0097306,cellular response to alcohol,19_GO:0050896 response to stimulus,-2.2,5.5,3.8,30244,98,226,4,1.8,0.88,31|1495|1499|23367,ACACA|CTNNA1|CTNNB1|LARP1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090316,positive regulation of intracellular protein transport,19_GO:0051179 localization,-2.2,4.3,3.6,30244,156,226,5,2.2,0.98,3320|7531|10075|10155|89866,HSP90AA1|YWHAE|HUWE1|TRIM28|SEC16B,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9679191,Potential therapeutics for SARS,,-2.2,5.4,3.8,30244,99,226,4,1.8,0.88,161|3320|3615|5931,AP2A2|HSP90AA1|IMPDH2|RBBP7,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-15869,Metabolism of nucleotides,,-2.2,5.4,3.8,30244,99,226,4,1.8,0.88,790|1503|3615|56474,CAD|CTPS1|IMPDH2|CTPS2,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,,-2.2,7.9,4.3,30244,51,226,3,1.3,0.76,161|1213|8218,AP2A2|CLTC|CLTCL1,-1.3
