ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	1/53	62/18888	0.160122951169139	0.30989788989176	0.267685013074984	MDC1	1
GO:0071715	icosanoid transport	1/53	62/18888	0.160122951169139	0.30989788989176	0.267685013074984	SYK	1
GO:0072348	sulfur compound transport	1/53	62/18888	0.160122951169139	0.30989788989176	0.267685013074984	SLC6A6	1
GO:1900024	regulation of substrate adhesion-dependent cell spreading	1/53	62/18888	0.160122951169139	0.30989788989176	0.267685013074984	PKP2	1
GO:2000351	regulation of endothelial cell apoptotic process	1/53	62/18888	0.160122951169139	0.30989788989176	0.267685013074984	FOXO3	1
GO:0022407	regulation of cell-cell adhesion	3/53	496/18888	0.16232356005661	0.30989788989176	0.267685013074984	F11R/FOXO3/SYK	3
GO:0032615	interleukin-12 production	1/53	63/18888	0.162487419648266	0.30989788989176	0.267685013074984	SYK	1
GO:0032655	regulation of interleukin-12 production	1/53	63/18888	0.162487419648266	0.30989788989176	0.267685013074984	SYK	1
GO:0032757	positive regulation of interleukin-8 production	1/53	63/18888	0.162487419648266	0.30989788989176	0.267685013074984	SYK	1
GO:0050688	regulation of defense response to virus	1/53	63/18888	0.162487419648266	0.30989788989176	0.267685013074984	CGAS	1
GO:0051784	negative regulation of nuclear division	1/53	63/18888	0.162487419648266	0.30989788989176	0.267685013074984	AURKB	1
GO:1904356	regulation of telomere maintenance via telomere lengthening	1/53	63/18888	0.162487419648266	0.30989788989176	0.267685013074984	AURKB	1
GO:0042593	glucose homeostasis	2/53	258/18888	0.16335201728695	0.30989788989176	0.267685013074984	FOXO3/NUCKS1	2
GO:0051259	protein complex oligomerization	2/53	258/18888	0.16335201728695	0.30989788989176	0.267685013074984	KCTD12/TK1	2
GO:0001894	tissue homeostasis	2/53	259/18888	0.164342101604185	0.30989788989176	0.267685013074984	F11R/SYK	2
GO:0002221	pattern recognition receptor signaling pathway	2/53	259/18888	0.164342101604185	0.30989788989176	0.267685013074984	AURKB/CGAS	2
GO:0006898	receptor-mediated endocytosis	2/53	259/18888	0.164342101604185	0.30989788989176	0.267685013074984	SDC1/SYK	2
GO:0033500	carbohydrate homeostasis	2/53	259/18888	0.164342101604185	0.30989788989176	0.267685013074984	FOXO3/NUCKS1	2
GO:0060249	anatomical structure homeostasis	2/53	259/18888	0.164342101604185	0.30989788989176	0.267685013074984	F11R/SYK	2
GO:0001885	endothelial cell development	1/53	64/18888	0.164845356793479	0.30989788989176	0.267685013074984	F11R	1
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1/53	64/18888	0.164845356793479	0.30989788989176	0.267685013074984	PRODH	1
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	1/53	64/18888	0.164845356793479	0.30989788989176	0.267685013074984	SYK	1
GO:0019674	NAD metabolic process	1/53	64/18888	0.164845356793479	0.30989788989176	0.267685013074984	KMO	1
GO:0048524	positive regulation of viral process	1/53	64/18888	0.164845356793479	0.30989788989176	0.267685013074984	TOP2A	1
GO:0071384	cellular response to corticosteroid stimulus	1/53	64/18888	0.164845356793479	0.30989788989176	0.267685013074984	FOXO3	1
GO:0002757	immune response-activating signaling pathway	3/53	500/18888	0.165046181100841	0.30989788989176	0.267685013074984	AURKB/CGAS/SYK	3
GO:0007264	small GTPase-mediated signal transduction	3/53	500/18888	0.165046181100841	0.30989788989176	0.267685013074984	CDK2/CHML/F11R	3
GO:0009994	oocyte differentiation	1/53	65/18888	0.16719678030017	0.310878199852105	0.268531789684674	FOXO3	1
GO:0030225	macrophage differentiation	1/53	65/18888	0.16719678030017	0.310878199852105	0.268531789684674	DIAPH3	1
GO:0032613	interleukin-10 production	1/53	65/18888	0.16719678030017	0.310878199852105	0.268531789684674	SYK	1
GO:0032653	regulation of interleukin-10 production	1/53	65/18888	0.16719678030017	0.310878199852105	0.268531789684674	SYK	1
GO:0043462	regulation of ATP-dependent activity	1/53	65/18888	0.16719678030017	0.310878199852105	0.268531789684674	UHRF1	1
GO:0070192	chromosome organization involved in meiotic cell cycle	1/53	65/18888	0.16719678030017	0.310878199852105	0.268531789684674	FANCD2	1
GO:0032259	methylation	2/53	262/18888	0.167318998954994	0.310878199852105	0.268531789684674	MBD3/METTL9	2
GO:0034612	response to tumor necrosis factor	2/53	263/18888	0.168313467488844	0.312259164311392	0.269724645465233	FOXO3/SYK	2
GO:0015909	long-chain fatty acid transport	1/53	66/18888	0.169541707816724	0.313135724838317	0.270481804916021	SYK	1
GO:0045453	bone resorption	1/53	66/18888	0.169541707816724	0.313135724838317	0.270481804916021	SYK	1
GO:0060042	retina morphogenesis in camera-type eye	1/53	66/18888	0.169541707816724	0.313135724838317	0.270481804916021	ZHX2	1
GO:0071216	cellular response to biotic stimulus	2/53	265/18888	0.170305577674257	0.314079870992732	0.271297343788446	KMO/SYK	2
GO:0009620	response to fungus	1/53	67/18888	0.171880156944644	0.31511362106518	0.27219028114196	SYK	1
GO:0045143	homologous chromosome segregation	1/53	67/18888	0.171880156944644	0.31511362106518	0.27219028114196	FANCD2	1
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	1/53	67/18888	0.171880156944644	0.31511362106518	0.27219028114196	FOXO3	1
GO:2000630	positive regulation of miRNA metabolic process	1/53	67/18888	0.171880156944644	0.31511362106518	0.27219028114196	FOXO3	1
GO:0060828	regulation of canonical Wnt signaling pathway	2/53	268/18888	0.173301475401085	0.317251449077391	0.274036903975051	CTHRC1/FOXO3	2
GO:0035019	somatic stem cell population maintenance	1/53	68/18888	0.174212145238673	0.317515684064034	0.274265146077245	ZHX2	1
GO:0072577	endothelial cell apoptotic process	1/53	68/18888	0.174212145238673	0.317515684064034	0.274265146077245	FOXO3	1
GO:2000144	positive regulation of DNA-templated transcription initiation	1/53	68/18888	0.174212145238673	0.317515684064034	0.274265146077245	MDC1	1
GO:0071695	anatomical structure maturation	2/53	271/18888	0.176306334959617	0.320345034930217	0.276709095675845	DIAPH3/FOXO3	2
GO:0038034	signal transduction in absence of ligand	1/53	69/18888	0.176537690206918	0.320345034930217	0.276709095675845	FOXO3	1
GO:0043525	positive regulation of neuron apoptotic process	1/53	69/18888	0.176537690206918	0.320345034930217	0.276709095675845	FOXO3	1
GO:0046626	regulation of insulin receptor signaling pathway	1/53	70/18888	0.178856809310963	0.323089976065625	0.279080133452121	NUCKS1	1
GO:0071479	cellular response to ionizing radiation	1/53	70/18888	0.178856809310963	0.323089976065625	0.279080133452121	NUCKS1	1
GO:2000573	positive regulation of DNA biosynthetic process	1/53	70/18888	0.178856809310963	0.323089976065625	0.279080133452121	AURKB	1
GO:0003208	cardiac ventricle morphogenesis	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	PKP2	1
GO:0007004	telomere maintenance via telomerase	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	AURKB	1
GO:0019933	cAMP-mediated signaling	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	CGAS	1
GO:0032091	negative regulation of protein binding	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	AURKB	1
GO:0032206	positive regulation of telomere maintenance	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	AURKB	1
GO:0035567	non-canonical Wnt signaling pathway	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	CTHRC1	1
GO:0070830	bicellular tight junction assembly	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	F11R	1
GO:0090559	regulation of membrane permeability	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	F11R	1
GO:1901880	negative regulation of protein depolymerization	1/53	71/18888	0.181169519966002	0.323089976065625	0.279080133452121	DIAPH3	1
GO:0140014	mitotic nuclear division	2/53	277/18888	0.182341536441662	0.323490026311207	0.279425690678267	AURKB/UHRF1	2
GO:1903039	positive regulation of leukocyte cell-cell adhesion	2/53	277/18888	0.182341536441662	0.323490026311207	0.279425690678267	FOXO3/SYK	2
GO:0090596	sensory organ morphogenesis	2/53	278/18888	0.183350557417414	0.323490026311207	0.279425690678267	CTHRC1/ZHX2	2
GO:0010569	regulation of double-strand break repair via homologous recombination	1/53	72/18888	0.18347583954095	0.323490026311207	0.279425690678267	CGAS	1
GO:0032008	positive regulation of TOR signaling	1/53	72/18888	0.18347583954095	0.323490026311207	0.279425690678267	SYK	1
GO:0032722	positive regulation of chemokine production	1/53	72/18888	0.18347583954095	0.323490026311207	0.279425690678267	SYK	1
GO:0042698	ovulation cycle	1/53	72/18888	0.18347583954095	0.323490026311207	0.279425690678267	FOXO3	1
GO:1900076	regulation of cellular response to insulin stimulus	1/53	72/18888	0.18347583954095	0.323490026311207	0.279425690678267	NUCKS1	1
GO:0006801	superoxide metabolic process	1/53	73/18888	0.18577578535857	0.325238452395355	0.280935954137496	SYK	1
GO:0045109	intermediate filament organization	1/53	73/18888	0.18577578535857	0.325238452395355	0.280935954137496	PKP2	1
GO:0046635	positive regulation of alpha-beta T cell activation	1/53	73/18888	0.18577578535857	0.325238452395355	0.280935954137496	SYK	1
GO:0051865	protein autoubiquitination	1/53	73/18888	0.18577578535857	0.325238452395355	0.280935954137496	UHRF1	1
GO:0071260	cellular response to mechanical stimulus	1/53	73/18888	0.18577578535857	0.325238452395355	0.280935954137496	F11R	1
GO:0009064	glutamine family amino acid metabolic process	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	PRODH	1
GO:0030330	DNA damage response, signal transduction by p53 class mediator	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	FOXO3	1
GO:0046637	regulation of alpha-beta T cell differentiation	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	SYK	1
GO:0060260	regulation of transcription initiation by RNA polymerase II	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	MDC1	1
GO:0060415	muscle tissue morphogenesis	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	PKP2	1
GO:0072678	T cell migration	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	F11R	1
GO:1905818	regulation of chromosome separation	1/53	74/18888	0.188069374695587	0.326039376215642	0.281627779768772	AURKB	1
GO:0002637	regulation of immunoglobulin production	1/53	75/18888	0.190356624782817	0.328173765055536	0.28347143189791	CGAS	1
GO:0045123	cellular extravasation	1/53	75/18888	0.190356624782817	0.328173765055536	0.28347143189791	F11R	1
GO:0051298	centrosome duplication	1/53	75/18888	0.190356624782817	0.328173765055536	0.28347143189791	CDK2	1
GO:1902893	regulation of miRNA transcription	1/53	75/18888	0.190356624782817	0.328173765055536	0.28347143189791	FOXO3	1
GO:0031343	positive regulation of cell killing	1/53	76/18888	0.192637552805276	0.330729942178118	0.285679418234052	SYK	1
GO:0051057	positive regulation of small GTPase mediated signal transduction	1/53	76/18888	0.192637552805276	0.330729942178118	0.285679418234052	F11R	1
GO:0061614	miRNA transcription	1/53	76/18888	0.192637552805276	0.330729942178118	0.285679418234052	FOXO3	1
GO:0007548	sex differentiation	2/53	288/18888	0.193486440559333	0.331729166365863	0.286542532661371	FOXO3/SDC1	2
GO:0045669	positive regulation of osteoblast differentiation	1/53	77/18888	0.194912175902305	0.332796476162865	0.287464458386859	CTHRC1	1
GO:0055117	regulation of cardiac muscle contraction	1/53	77/18888	0.194912175902305	0.332796476162865	0.287464458386859	PKP2	1
GO:0120192	tight junction assembly	1/53	77/18888	0.194912175902305	0.332796476162865	0.287464458386859	F11R	1
GO:0031348	negative regulation of defense response	2/53	291/18888	0.196542290270285	0.335119433204341	0.289470992817401	AURKB/SYK	2
GO:0006278	RNA-templated DNA biosynthetic process	1/53	78/18888	0.197180511167691	0.33528779121948	0.289616417871762	AURKB	1
GO:0050853	B cell receptor signaling pathway	1/53	78/18888	0.197180511167691	0.33528779121948	0.289616417871762	SYK	1
GO:0009165	nucleotide biosynthetic process	2/53	293/18888	0.198583092683649	0.336373299230228	0.290554062933339	DUT/KMO	2
GO:0072659	protein localization to plasma membrane	2/53	293/18888	0.198583092683649	0.336373299230228	0.290554062933339	F11R/PKP2	2
GO:0043297	apical junction assembly	1/53	79/18888	0.199442575649781	0.336373299230228	0.290554062933339	F11R	1
GO:0043299	leukocyte degranulation	1/53	79/18888	0.199442575649781	0.336373299230228	0.290554062933339	SYK	1
GO:0055002	striated muscle cell development	1/53	79/18888	0.199442575649781	0.336373299230228	0.290554062933339	SDC1	1
GO:0070227	lymphocyte apoptotic process	1/53	79/18888	0.199442575649781	0.336373299230228	0.290554062933339	AURKB	1
GO:0006520	amino acid metabolic process	2/53	295/18888	0.200626641348733	0.337911809209316	0.291883004101708	KMO/PRODH	2
GO:0051966	regulation of synaptic transmission, glutamatergic	1/53	80/18888	0.201698386351603	0.339257231711829	0.293045159288704	KMO	1
GO:0048511	rhythmic process	2/53	297/18888	0.202672843730474	0.340278274586725	0.293927120361147	FOXO3/TOP2A	2
GO:0002720	positive regulation of cytokine production involved in immune response	1/53	81/18888	0.203947960230982	0.340278274586725	0.293927120361147	SYK	1
GO:0006970	response to osmotic stress	1/53	81/18888	0.203947960230982	0.340278274586725	0.293927120361147	KMO	1
GO:0043242	negative regulation of protein-containing complex disassembly	1/53	81/18888	0.203947960230982	0.340278274586725	0.293927120361147	DIAPH3	1
GO:0048644	muscle organ morphogenesis	1/53	81/18888	0.203947960230982	0.340278274586725	0.293927120361147	PKP2	1
GO:0051304	chromosome separation	1/53	81/18888	0.203947960230982	0.340278274586725	0.293927120361147	AURKB	1
GO:0003407	neural retina development	1/53	82/18888	0.206191314200661	0.342183983379736	0.295573242196156	ZHX2	1
GO:0046928	regulation of neurotransmitter secretion	1/53	82/18888	0.206191314200661	0.342183983379736	0.295573242196156	KMO	1
GO:0140029	exocytic process	1/53	82/18888	0.206191314200661	0.342183983379736	0.295573242196156	SYK	1
GO:2000142	regulation of DNA-templated transcription initiation	1/53	82/18888	0.206191314200661	0.342183983379736	0.295573242196156	MDC1	1
GO:0010833	telomere maintenance via telomere lengthening	1/53	83/18888	0.208428465128417	0.343147790933274	0.29640576428161	AURKB	1
GO:0050871	positive regulation of B cell activation	1/53	83/18888	0.208428465128417	0.343147790933274	0.29640576428161	SYK	1
GO:0086003	cardiac muscle cell contraction	1/53	83/18888	0.208428465128417	0.343147790933274	0.29640576428161	PKP2	1
GO:0120193	tight junction organization	1/53	83/18888	0.208428465128417	0.343147790933274	0.29640576428161	F11R	1
GO:1901657	glycosyl compound metabolic process	1/53	83/18888	0.208428465128417	0.343147790933274	0.29640576428161	TK1	1
GO:2000736	regulation of stem cell differentiation	1/53	83/18888	0.208428465128417	0.343147790933274	0.29640576428161	MBD3	1
GO:0002028	regulation of sodium ion transport	1/53	84/18888	0.210659429837175	0.344086296041535	0.297216430505454	PKP2	1
GO:0002437	inflammatory response to antigenic stimulus	1/53	84/18888	0.210659429837175	0.344086296041535	0.297216430505454	SYK	1
GO:0032418	lysosome localization	1/53	84/18888	0.210659429837175	0.344086296041535	0.297216430505454	SYK	1
GO:0086001	cardiac muscle cell action potential	1/53	84/18888	0.210659429837175	0.344086296041535	0.297216430505454	PKP2	1
GO:1902117	positive regulation of organelle assembly	1/53	84/18888	0.210659429837175	0.344086296041535	0.297216430505454	SDC1	1
GO:1990849	vacuolar localization	1/53	84/18888	0.210659429837175	0.344086296041535	0.297216430505454	SYK	1
GO:0045069	regulation of viral genome replication	1/53	85/18888	0.21288422510513	0.345993495881542	0.29886384028384	TOP2A	1
GO:0051591	response to cAMP	1/53	85/18888	0.21288422510513	0.345993495881542	0.29886384028384	SDC1	1
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	1/53	85/18888	0.21288422510513	0.345993495881542	0.29886384028384	CDK2	1
GO:0048608	reproductive structure development	2/53	307/18888	0.212940486202236	0.345993495881542	0.29886384028384	FOXO3/SDC1	2
GO:0051851	modulation by host of symbiont process	1/53	86/18888	0.215102867665861	0.348996137133204	0.301457475442155	NUCKS1	1
GO:0002440	production of molecular mediator of immune response	2/53	310/18888	0.216031601398751	0.348996137133204	0.301457475442155	CGAS/SYK	2
GO:0061458	reproductive system development	2/53	311/18888	0.217062981562969	0.348996137133204	0.301457475442155	FOXO3/SDC1	2
GO:0062197	cellular response to chemical stress	2/53	311/18888	0.217062981562969	0.348996137133204	0.301457475442155	FANCD2/FOXO3	2
GO:0010232	vascular transport	1/53	87/18888	0.217315374208447	0.348996137133204	0.301457475442155	SLC6A6	1
GO:0015844	monoamine transport	1/53	87/18888	0.217315374208447	0.348996137133204	0.301457475442155	SYK	1
GO:0034103	regulation of tissue remodeling	1/53	87/18888	0.217315374208447	0.348996137133204	0.301457475442155	SYK	1
GO:0150104	transport across blood-brain barrier	1/53	87/18888	0.217315374208447	0.348996137133204	0.301457475442155	SLC6A6	1
GO:1901879	regulation of protein depolymerization	1/53	87/18888	0.217315374208447	0.348996137133204	0.301457475442155	DIAPH3	1
GO:0000281	mitotic cytokinesis	1/53	88/18888	0.219521761377585	0.350726927239508	0.302952505215987	AURKB	1
GO:0033627	cell adhesion mediated by integrin	1/53	88/18888	0.219521761377585	0.350726927239508	0.302952505215987	SYK	1
GO:0045824	negative regulation of innate immune response	1/53	88/18888	0.219521761377585	0.350726927239508	0.302952505215987	AURKB	1
GO:0061515	myeloid cell development	1/53	88/18888	0.219521761377585	0.350726927239508	0.302952505215987	DIAPH3	1
GO:0001843	neural tube closure	1/53	89/18888	0.221722045773701	0.352430310609604	0.304423861474189	CTHRC1	1
GO:0035023	regulation of Rho protein signal transduction	1/53	89/18888	0.221722045773701	0.352430310609604	0.304423861474189	F11R	1
GO:2000027	regulation of animal organ morphogenesis	1/53	89/18888	0.221722045773701	0.352430310609604	0.304423861474189	SAPCD2	1
GO:2000106	regulation of leukocyte apoptotic process	1/53	89/18888	0.221722045773701	0.352430310609604	0.304423861474189	AURKB	1
GO:0030071	regulation of mitotic metaphase/anaphase transition	1/53	90/18888	0.223916243953072	0.353207983799072	0.305095603569508	AURKB	1
GO:0031640	killing of cells of another organism	1/53	90/18888	0.223916243953072	0.353207983799072	0.305095603569508	SYK	1
GO:0034644	cellular response to UV	1/53	90/18888	0.223916243953072	0.353207983799072	0.305095603569508	AURKB	1
GO:0060606	tube closure	1/53	90/18888	0.223916243953072	0.353207983799072	0.305095603569508	CTHRC1	1
GO:0141061	disruption of cell in another organism	1/53	90/18888	0.223916243953072	0.353207983799072	0.305095603569508	SYK	1
GO:2000628	regulation of miRNA metabolic process	1/53	90/18888	0.223916243953072	0.353207983799072	0.305095603569508	FOXO3	1
GO:0009416	response to light stimulus	2/53	321/18888	0.227401805318961	0.358251513322521	0.309452126509693	AURKB/COL6A3	2
GO:0051262	protein tetramerization	1/53	92/18888	0.228286447666608	0.35831747532034	0.309509103465086	TK1	1
GO:0048872	homeostasis of number of cells	2/53	322/18888	0.22843796201296	0.35831747532034	0.309509103465086	DIAPH3/FOXO3	2
GO:0060326	cell chemotaxis	2/53	322/18888	0.22843796201296	0.35831747532034	0.309509103465086	MTUS1/SYK	2
GO:0015807	L-amino acid transport	1/53	93/18888	0.230462486093596	0.35831747532034	0.309509103465086	KMO	1
GO:0032465	regulation of cytokinesis	1/53	93/18888	0.230462486093596	0.35831747532034	0.309509103465086	AURKB	1
GO:0045132	meiotic chromosome segregation	1/53	93/18888	0.230462486093596	0.35831747532034	0.309509103465086	FANCD2	1
GO:0141060	disruption of anatomical structure in another organism	1/53	93/18888	0.230462486093596	0.35831747532034	0.309509103465086	SYK	1
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	1/53	93/18888	0.230462486093596	0.35831747532034	0.309509103465086	AURKB	1
GO:1903432	regulation of TORC1 signaling	1/53	93/18888	0.230462486093596	0.35831747532034	0.309509103465086	SYK	1
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	AURKB	1
GO:0043502	regulation of muscle adaptation	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	FOXO3	1
GO:0045104	intermediate filament cytoskeleton organization	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	PKP2	1
GO:0050848	regulation of calcium-mediated signaling	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	SYK	1
GO:0051492	regulation of stress fiber assembly	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	F11R	1
GO:0051781	positive regulation of cell division	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	AURKB	1
GO:0051952	regulation of amine transport	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	KMO	1
GO:0097194	execution phase of apoptosis	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	TOP2A	1
GO:1902807	negative regulation of cell cycle G1/S phase transition	1/53	94/18888	0.232632504089714	0.35831747532034	0.309509103465086	CDK2	1
GO:0051251	positive regulation of lymphocyte activation	2/53	328/18888	0.234662381168896	0.35986691968471	0.310847489586657	FOXO3/SYK	2
GO:0014020	primary neural tube formation	1/53	95/18888	0.234796517992196	0.35986691968471	0.310847489586657	CTHRC1	1
GO:0045103	intermediate filament-based process	1/53	95/18888	0.234796517992196	0.35986691968471	0.310847489586657	PKP2	1
GO:0046785	microtubule polymerization	1/53	95/18888	0.234796517992196	0.35986691968471	0.310847489586657	DIAPH3	1
GO:0031110	regulation of microtubule polymerization or depolymerization	1/53	96/18888	0.236954544094809	0.3627272146673	0.313318168235293	DIAPH3	1
GO:0002275	myeloid cell activation involved in immune response	1/53	97/18888	0.239106598647969	0.364674235729356	0.314999974970524	SYK	1
GO:0044784	metaphase/anaphase transition of cell cycle	1/53	97/18888	0.239106598647969	0.364674235729356	0.314999974970524	AURKB	1
GO:0140747	regulation of ncRNA transcription	1/53	97/18888	0.239106598647969	0.364674235729356	0.314999974970524	FOXO3	1
GO:0006576	biogenic amine metabolic process	1/53	98/18888	0.24125269785885	0.367046638235679	0.31704921963026	KMO	1
GO:0006942	regulation of striated muscle contraction	1/53	98/18888	0.24125269785885	0.367046638235679	0.31704921963026	PKP2	1
GO:0071496	cellular response to external stimulus	2/53	335/18888	0.241938323469986	0.367256532995931	0.317230523483804	F11R/FOXO3	2
GO:0001657	ureteric bud development	1/53	99/18888	0.243392857891499	0.367256532995931	0.317230523483804	SDC1	1
GO:0006835	dicarboxylic acid transport	1/53	99/18888	0.243392857891499	0.367256532995931	0.317230523483804	KMO	1
GO:0038202	TORC1 signaling	1/53	99/18888	0.243392857891499	0.367256532995931	0.317230523483804	SYK	1
GO:0051588	regulation of neurotransmitter transport	1/53	99/18888	0.243392857891499	0.367256532995931	0.317230523483804	KMO	1
GO:0061337	cardiac conduction	1/53	99/18888	0.243392857891499	0.367256532995931	0.317230523483804	PKP2	1
GO:0048545	response to steroid hormone	2/53	338/18888	0.245060471031172	0.367256532995931	0.317230523483804	FOXO3/SDC1	2
GO:0002220	innate immune response activating cell surface receptor signaling pathway	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	SYK	1
GO:0006304	DNA modification	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	MBD3	1
GO:0019935	cyclic-nucleotide-mediated signaling	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	CGAS	1
GO:0050764	regulation of phagocytosis	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	SYK	1
GO:0051310	metaphase chromosome alignment	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	AURKB	1
GO:0072163	mesonephric epithelium development	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	SDC1	1
GO:0072164	mesonephric tubule development	1/53	100/18888	0.24552709486695	0.367256532995931	0.317230523483804	SDC1	1
GO:0032755	positive regulation of interleukin-6 production	1/53	101/18888	0.247655424863333	0.369107545689596	0.318829399672599	SYK	1
GO:0034446	substrate adhesion-dependent cell spreading	1/53	101/18888	0.247655424863333	0.369107545689596	0.318829399672599	PKP2	1
GO:0042542	response to hydrogen peroxide	1/53	101/18888	0.247655424863333	0.369107545689596	0.318829399672599	SDC1	1
GO:0021700	developmental maturation	2/53	341/18888	0.248184585097255	0.369172276869887	0.318885313466811	DIAPH3/FOXO3	2
GO:0030111	regulation of Wnt signaling pathway	2/53	342/18888	0.249226350518508	0.369172276869887	0.318885313466811	CTHRC1/FOXO3	2
GO:0001841	neural tube formation	1/53	102/18888	0.249777863915989	0.369172276869887	0.318885313466811	CTHRC1	1
GO:0008585	female gonad development	1/53	102/18888	0.249777863915989	0.369172276869887	0.318885313466811	FOXO3	1
GO:0019080	viral gene expression	1/53	102/18888	0.249777863915989	0.369172276869887	0.318885313466811	NUCKS1	1
GO:0032677	regulation of interleukin-8 production	1/53	102/18888	0.249777863915989	0.369172276869887	0.318885313466811	SYK	1
GO:2000177	regulation of neural precursor cell proliferation	1/53	102/18888	0.249777863915989	0.369172276869887	0.318885313466811	FOXO3	1
GO:0032637	interleukin-8 production	1/53	103/18888	0.251894428017578	0.371858401455879	0.321205546415714	SYK	1
GO:0001823	mesonephros development	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	SDC1	1
GO:0002027	regulation of heart rate	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	PKP2	1
GO:0003333	amino acid transmembrane transport	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	SLC6A6	1
GO:0022600	digestive system process	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	F11R	1
GO:0032642	regulation of chemokine production	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	SYK	1
GO:0033045	regulation of sister chromatid segregation	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	AURKB	1
GO:0042102	positive regulation of T cell proliferation	1/53	104/18888	0.254005133118194	0.371882662504023	0.321226502734559	SYK	1
GO:0006402	mRNA catabolic process	2/53	348/18888	0.255480447578823	0.372333010457267	0.321615506344085	MEX3D/ZHX2	2
GO:0006887	exocytosis	2/53	348/18888	0.255480447578823	0.372333010457267	0.321615506344085	SDC1/SYK	2
GO:0015837	amine transport	1/53	105/18888	0.256109995125473	0.372333010457267	0.321615506344085	KMO	1
GO:0032602	chemokine production	1/53	105/18888	0.256109995125473	0.372333010457267	0.321615506344085	SYK	1
GO:0045639	positive regulation of myeloid cell differentiation	1/53	105/18888	0.256109995125473	0.372333010457267	0.321615506344085	FOXO3	1
GO:0110020	regulation of actomyosin structure organization	1/53	105/18888	0.256109995125473	0.372333010457267	0.321615506344085	F11R	1
GO:0002532	production of molecular mediator involved in inflammatory response	1/53	106/18888	0.258209029904707	0.37320212112971	0.322366230725583	SYK	1
GO:0032204	regulation of telomere maintenance	1/53	106/18888	0.258209029904707	0.37320212112971	0.322366230725583	AURKB	1
GO:0042472	inner ear morphogenesis	1/53	106/18888	0.258209029904707	0.37320212112971	0.322366230725583	CTHRC1	1
GO:0046545	development of primary female sexual characteristics	1/53	106/18888	0.258209029904707	0.37320212112971	0.322366230725583	FOXO3	1
GO:0097306	cellular response to alcohol	1/53	106/18888	0.258209029904707	0.37320212112971	0.322366230725583	FOXO3	1
GO:0030593	neutrophil chemotaxis	1/53	107/18888	0.260302253278951	0.374919699682198	0.323849848563189	SYK	1
GO:0032231	regulation of actin filament bundle assembly	1/53	107/18888	0.260302253278951	0.374919699682198	0.323849848563189	F11R	1
GO:1901655	cellular response to ketone	1/53	107/18888	0.260302253278951	0.374919699682198	0.323849848563189	FOXO3	1
GO:0010586	miRNA metabolic process	1/53	108/18888	0.262389681029136	0.376182668418934	0.32494078146023	FOXO3	1
GO:0031398	positive regulation of protein ubiquitination	1/53	108/18888	0.262389681029136	0.376182668418934	0.32494078146023	FANCI	1
